shipment_id,from_city,to_city,distance_km,weight_kg,volume_m3,cargo_type,carrier,cost_rub,base_cost_per_km,date,status,delivery_days,carrier_reliability,cargo_fragility,customer_id,customer_segment,insurance,insurance_cost,fuel_surcharge,priority,payment_method,has_return,return_cost
1353,Москва,Омск,1010,1264,1.14,Мебель,Байкал Сервис,22931.73,16.93,2023-01-09,Доставлен,3.0,0.93,0.5,6588,C,False,0.0,2736.88,Экспресс,Предоплата,False,0.0
1354,Москва,Казань,800,4948,2.97,Канцелярия,ПЭК,48108.81,47.12,2023-07-10,В пути,,0.92,0.3,1371,A,False,962.18,6729.58,Экспресс,Предоплата,False,0.0
1355,Москва,Самара,2566,860,2.15,Стройматериалы,ЖДД,60991.98,39.95,2023-04-30,Доставлен,4.0,0.98,0.1,3517,B,True,0.0,4860.19,Стандарт,Постоплата,False,0.0
1356,Москва,Нижний Новгород,400,700,0.63,Мебель,Байкал Сервис,25078.8,36.11,2023-10-24,Доставлен,1.0,0.93,0.5,9603,C,False,501.58,3041.78,Супер-экспресс,50/50,False,0.0
1357,Москва,Казань,800,4515,4.97,Химия,Мэйджор,68836.94,34.2,2023-03-22,Доставлен,2.0,0.99,0.7,9370,A,False,0.0,8422.9,Стандарт,50/50,False,0.0
1358,Челябинск,Казань,1958,1790,0.72,Одежда,Мэйджор,128050.33,46.25,2023-08-14,Доставлен,2.0,0.99,0.2,2320,B,False,0.0,8751.87,Стандарт,Постоплата,False,0.0
1359,Самара,Санкт-Петербург,585,2444,2.69,Химия,Грузовоз,22667.56,25.88,2023-10-29,Доставлен,2.0,0.9,0.7,3849,C,False,453.35,2450.82,Стандарт,50/50,True,0.0
1360,Екатеринбург,Челябинск,1097,4351,2.18,Медицина,Деловые Линии,71798.33,28.69,2023-07-23,Доставлен,2.0,0.95,0.9,9623,C,True,1435.97,9569.74,Экспресс,50/50,True,0.0
1361,Омск,Ростов-на-Дону,669,795,0.4,Медицина,Мэйджор,31270.52,23.44,2023-07-25,Задержан,,0.99,0.9,8253,A,True,0.0,2792.13,Стандарт,Постоплата,False,0.0
1362,Москва,Самара,2566,1986,0.79,Игрушки,Энергия,141103.87,45.17,2023-10-07,Доставлен,6.0,0.96,0.4,4613,A,False,0.0,11439.64,Экспресс,Постоплата,False,0.0
1363,Санкт-Петербург,Ростов-на-Дону,1559,3519,1.41,Одежда,Энергия,50091.73,20.55,2024-01-08,Доставлен,3.0,0.96,0.2,1488,C,False,1001.83,4488.92,Стандарт,Постоплата,False,0.0
1364,Санкт-Петербург,Нижний Новгород,1010,4876,12.19,Стройматериалы,Энергия,52587.1,37.23,2023-04-22,Доставлен,1.0,0.96,0.1,4276,A,True,0.0,5948.39,Экспресс,Постоплата,False,0.0
1365,Москва,Самара,1318,1195,0.36,Электроника,Мэйджор,70416.43,25.28,2023-12-03,Доставлен,2.0,0.99,0.8,2780,A,False,0.0,9770.82,Стандарт,Постоплата,False,0.0
1366,Челябинск,Уфа,1294,3311,1.32,Игрушки,ЖДД,67297.0,42.04,2023-05-10,Доставлен,2.0,0.98,0.4,7476,C,True,0.0,7037.32,Супер-экспресс,Постоплата,False,0.0
1367,Москва,Нижний Новгород,400,4109,4.52,Химия,Деловые Линии,33259.8,37.56,2023-06-07,Доставлен,2.0,0.95,0.7,4851,C,False,0.0,3871.74,Супер-экспресс,50/50,False,0.0
1368,Москва,Нижний Новгород,400,3446,2.41,Продукты,Байкал Сервис,14396.78,18.96,2023-08-24,Доставлен,2.0,0.93,0.6,9342,A,True,287.94,1131.0,Экспресс,Предоплата,False,0.0
1369,Москва,Казань,800,1574,1.73,Химия,Деловые Линии,35098.84,29.55,2023-11-13,Доставлен,1.0,0.95,0.7,8996,A,True,0.0,3943.97,Стандарт,Постоплата,False,0.0
1370,Новосибирск,Казань,671,1768,4.42,Стройматериалы,Энергия,18188.64,25.95,2023-08-16,Доставлен,1.0,0.96,0.1,4580,C,True,363.77,2606.18,Экспресс,Постоплата,False,0.0
1371,Москва,Омск,838,2467,0.99,Игрушки,ЖДД,48890.94,49.59,2023-07-03,Доставлен,3.0,0.98,0.4,9631,A,True,0.0,5533.62,Экспресс,50/50,False,0.0
1372,Новосибирск,Санкт-Петербург,1926,1020,1.22,Автозапчасти,Грузовоз,89187.2,41.19,2023-08-25,Доставлен,3.0,0.9,0.4,7235,A,True,0.0,4983.77,Супер-экспресс,Предоплата,False,0.0
1373,Новосибирск,Омск,1839,829,0.91,Химия,Мэйджор,132274.88,38.76,2023-01-10,Доставлен,4.0,0.99,0.7,7674,B,True,2645.5,9121.34,Экспресс,Предоплата,True,0.0
1374,Санкт-Петербург,Нижний Новгород,1441,1011,0.51,Медицина,Мэйджор,145021.62,49.82,2024-01-24,В пути,,0.99,0.9,8879,B,True,0.0,20768.85,Экспресс,50/50,False,0.0
1375,Екатеринбург,Красноярск,665,238,0.07,Электроника,Ратэк,14322.12,17.34,2023-10-03,Доставлен,2.0,0.91,0.8,6109,C,True,0.0,1258.92,Экспресс,50/50,True,0.0
1376,Москва,Екатеринбург,1800,3687,1.11,Электроника,Энергия,179547.33,41.69,2023-01-24,Доставлен,2.0,0.96,0.8,2113,C,True,0.0,17232.68,Стандарт,50/50,False,0.0
1377,Санкт-Петербург,Уфа,1703,1427,1.57,Химия,Мэйджор,128432.77,39.21,2023-10-16,Доставлен,4.0,0.99,0.7,8165,A,False,2568.66,14727.75,Супер-экспресс,50/50,False,0.0
1378,Казань,Москва,800,4253,1.28,Электроника,Мэйджор,92908.39,43.5,2023-10-10,Доставлен,2.0,0.99,0.8,4999,B,True,0.0,10480.11,Стандарт,Предоплата,False,0.0
1379,Санкт-Петербург,Новосибирск,1422,4856,1.94,Игрушки,Грузовоз,104367.6,48.22,2024-01-28,Ожидает отправки,,0.9,0.4,1952,C,True,0.0,10509.61,Экспресс,Постоплата,False,0.0
1380,Новосибирск,Екатеринбург,2113,417,1.04,Стройматериалы,Деловые Линии,65262.27,38.95,2023-12-02,В пути,,0.95,0.1,2376,C,True,1305.25,7890.0,Стандарт,Постоплата,False,0.0
1381,Екатеринбург,Омск,2968,1746,2.1,Автозапчасти,Ратэк,147767.53,49.08,2023-06-23,Доставлен,4.0,0.91,0.4,5336,C,False,0.0,8869.61,Экспресс,Постоплата,False,0.0
1382,Казань,Екатеринбург,1464,789,0.87,Химия,Байкал Сервис,59836.02,26.33,2024-01-22,Доставлен,2.0,0.93,0.7,7704,C,True,0.0,7254.6,Стандарт,Постоплата,False,0.0
1383,Москва,Красноярск,2647,1621,1.78,Химия,Мэйджор,225402.73,46.01,2023-03-20,Доставлен,3.0,0.99,0.7,7641,C,True,0.0,15959.11,Стандарт,Постоплата,True,180322.18
1384,Екатеринбург,Москва,1800,4698,5.17,Химия,Деловые Линии,69963.94,18.69,2023-10-04,Доставлен,4.0,0.95,0.7,3708,C,False,0.0,8089.37,Экспресс,Предоплата,False,0.0
1385,Москва,Новосибирск,2800,4526,11.31,Стройматериалы,Деловые Линии,72958.47,27.57,2023-12-09,Доставлен,6.0,0.95,0.1,8414,A,False,0.0,5265.95,Стандарт,Постоплата,False,0.0
1386,Челябинск,Красноярск,1838,2979,2.09,Продукты,Деловые Линии,65394.86,22.37,2023-10-08,Доставлен,4.0,0.95,0.6,3517,B,False,0.0,9615.09,Стандарт,50/50,False,0.0
1387,Казань,Новосибирск,2632,3456,2.42,Продукты,Байкал Сервис,173170.89,45.12,2023-10-20,Доставлен,6.0,0.93,0.6,3880,A,True,0.0,22926.1,Стандарт,50/50,False,0.0
1388,Санкт-Петербург,Самара,1777,4058,4.46,Химия,Ратэк,83311.64,25.55,2023-02-14,Доставлен,2.0,0.91,0.7,9770,B,False,0.0,4184.82,Стандарт,50/50,False,66649.31
1389,Казань,Нижний Новгород,1231,3675,9.19,Стройматериалы,Ратэк,37195.22,29.73,2023-05-05,Доставлен,3.0,0.91,0.1,7572,C,True,0.0,5338.4,Супер-экспресс,50/50,False,0.0
1390,Нижний Новгород,Екатеринбург,2996,4136,1.65,Игрушки,Грузовоз,125528.12,35.71,2023-09-16,Ожидает отправки,,0.9,0.4,7215,B,False,0.0,16362.0,Стандарт,50/50,False,0.0
1391,Москва,Уфа,1963,3773,1.13,Электроника,Ратэк,124716.36,32.14,2023-01-30,Доставлен,2.0,0.91,0.8,7962,A,False,0.0,8445.63,Супер-экспресс,50/50,True,0.0
1392,Красноярск,Казань,1658,692,1.73,Стройматериалы,Деловые Линии,22544.04,16.81,2023-01-03,Доставлен,2.0,0.95,0.1,7294,A,False,0.0,3120.03,Супер-экспресс,Постоплата,False,0.0
1393,Новосибирск,Челябинск,957,1534,1.38,Мебель,Мэйджор,61496.11,39.62,2023-04-13,Доставлен,2.0,0.99,0.5,4782,B,True,0.0,6559.48,Супер-экспресс,50/50,False,0.0
1394,Москва,Красноярск,1823,2682,2.95,Химия,Грузовоз,104128.55,37.1,2023-10-29,Доставлен,4.0,0.9,0.7,4763,A,False,0.0,6675.7,Супер-экспресс,50/50,False,0.0
1395,Москва,Ростов-на-Дону,1750,1151,0.46,Игрушки,ЖДД,66593.91,35.99,2023-04-09,Доставлен,4.0,0.98,0.4,7357,A,False,0.0,8577.73,Стандарт,Предоплата,False,0.0
1396,Омск,Москва,1027,3661,1.46,Игрушки,ПЭК,49234.94,38.42,2023-09-23,В пути,,0.92,0.4,1262,C,False,984.7,5703.84,Стандарт,Предоплата,False,0.0
1397,Красноярск,Москва,1496,4608,1.38,Электроника,Грузовоз,100940.61,39.24,2023-12-30,Доставлен,3.0,0.9,0.8,2171,A,False,0.0,13634.71,Супер-экспресс,Предоплата,False,0.0
1398,Москва,Челябинск,1747,4170,2.92,Продукты,ПЭК,48851.12,18.03,2023-11-25,В пути,,0.92,0.6,2575,C,True,0.0,6740.41,Супер-экспресс,50/50,False,0.0
1399,Санкт-Петербург,Челябинск,1753,1247,0.62,Медицина,Энергия,76127.15,23.24,2023-08-16,Доставлен,2.0,0.96,0.9,2250,B,True,1522.54,4454.19,Супер-экспресс,Постоплата,False,0.0
1400,Новосибирск,Омск,2214,4564,1.83,Одежда,Энергия,167481.88,48.77,2023-06-24,Доставлен,4.0,0.96,0.2,2957,C,True,0.0,17878.15,Стандарт,Предоплата,False,0.0
1401,Санкт-Петербург,Красноярск,782,3195,1.92,Канцелярия,Энергия,47630.61,40.97,2023-10-07,Доставлен,3.0,0.96,0.3,9768,A,False,0.0,5360.58,Стандарт,50/50,False,0.0
1402,Казань,Самара,2473,4008,2.4,Канцелярия,Байкал Сервис,77443.26,26.15,2023-11-30,Доставлен,3.0,0.93,0.3,1522,A,True,0.0,8904.77,Супер-экспресс,50/50,False,0.0
1403,Казань,Нижний Новгород,1963,1089,0.44,Игрушки,Энергия,93787.99,36.05,2023-01-29,Доставлен,4.0,0.96,0.4,9218,C,True,0.0,7527.9,Экспресс,50/50,False,0.0
1404,Челябинск,Омск,1107,2629,2.37,Мебель,Мэйджор,84867.0,42.51,2023-12-29,Доставлен,1.0,0.99,0.5,7336,B,True,0.0,11712.72,Стандарт,Постоплата,False,0.0
1405,Москва,Самара,989,1902,4.75,Стройматериалы,Энергия,50667.03,49.0,2023-06-23,Доставлен,2.0,0.96,0.1,7643,A,True,0.0,5476.2,Экспресс,Постоплата,False,0.0
1406,Москва,Омск,902,4068,4.47,Химия,Ратэк,58878.75,34.35,2023-09-16,Доставлен,3.0,0.91,0.7,8553,B,False,0.0,5403.22,Стандарт,50/50,False,0.0
1407,Екатеринбург,Самара,1405,636,1.59,Стройматериалы,Энергия,37275.37,29.64,2023-09-25,Доставлен,3.0,0.96,0.1,7267,C,False,0.0,3189.96,Супер-экспресс,Предоплата,False,0.0
1408,Москва,Санкт-Петербург,710,3673,1.47,Игрушки,Грузовоз,48987.26,49.46,2023-04-11,Доставлен,2.0,0.9,0.4,2629,C,True,0.0,6878.4,Супер-экспресс,50/50,False,0.0
1409,Москва,Красноярск,953,1058,0.95,Мебель,Деловые Линии,54443.06,38.22,2023-05-09,Доставлен,3.0,0.95,0.5,6634,B,True,0.0,5099.7,Стандарт,Постоплата,False,0.0
1410,Казань,Красноярск,2071,3269,1.31,Одежда,Ратэк,116318.14,48.59,2023-11-08,Доставлен,2.0,0.91,0.2,9279,A,False,0.0,11463.33,Супер-экспресс,Предоплата,False,93054.51
1411,Москва,Санкт-Петербург,710,768,0.38,Медицина,ЖДД,39755.19,42.01,2024-01-03,Доставлен,3.0,0.98,0.9,7649,A,True,0.0,3838.26,Стандарт,Постоплата,False,0.0
1412,Москва,Екатеринбург,1800,3751,1.88,Медицина,Байкал Сервис,111661.99,31.96,2023-04-11,Доставлен,4.0,0.93,0.9,4883,B,True,0.0,8871.45,Супер-экспресс,Постоплата,False,0.0
1413,Санкт-Петербург,Нижний Новгород,1986,3850,4.62,Автозапчасти,ЖДД,96310.2,37.87,2023-05-31,Доставлен,2.0,0.98,0.4,7843,B,True,0.0,12636.52,Супер-экспресс,Постоплата,False,0.0
1414,Москва,Самара,512,3138,7.84,Стройматериалы,Грузовоз,21904.22,44.98,2023-02-07,Доставлен,3.0,0.9,0.1,7814,A,True,0.0,2509.54,Стандарт,50/50,False,0.0
1415,Ростов-на-Дону,Екатеринбург,2508,2653,0.8,Электроника,ПЭК,100745.61,24.11,2023-12-08,Доставлен,4.0,0.92,0.8,1483,A,False,0.0,6355.55,Стандарт,50/50,False,0.0
1416,Москва,Санкт-Петербург,710,2999,1.2,Одежда,Энергия,29834.79,28.28,2023-10-22,Отменен,,0.96,0.2,5558,B,True,0.0,4232.95,Экспресс,Постоплата,False,0.0
1417,Красноярск,Санкт-Петербург,1007,4534,3.17,Продукты,Энергия,57680.72,29.9,2023-01-11,Доставлен,2.0,0.96,0.6,6847,C,False,0.0,3454.2,Супер-экспресс,Постоплата,False,0.0
1418,Москва,Уфа,1302,198,0.1,Медицина,Ратэк,70018.02,38.83,2023-01-19,Доставлен,3.0,0.91,0.9,5237,A,True,0.0,6905.82,Экспресс,Постоплата,True,0.0
1419,Москва,Казань,800,1349,1.48,Химия,Мэйджор,35071.26,24.63,2023-07-10,Доставлен,2.0,0.99,0.7,2793,B,True,701.43,3939.94,Супер-экспресс,Предоплата,False,0.0
1420,Екатеринбург,Челябинск,2038,1311,0.66,Медицина,Грузовоз,98780.6,36.61,2023-05-16,Доставлен,2.0,0.9,0.9,1904,B,True,1975.61,9811.34,Супер-экспресс,50/50,False,0.0
1421,Москва,Челябинск,2098,4611,1.38,Электроника,Деловые Линии,82716.9,18.26,2023-01-08,Доставлен,4.0,0.95,0.8,2307,C,True,0.0,6808.47,Стандарт,50/50,False,0.0
1422,Москва,Ростов-на-Дону,2592,2211,2.43,Химия,Энергия,138560.55,32.87,2023-08-01,Доставлен,3.0,0.96,0.7,5909,C,True,0.0,11362.53,Стандарт,Постоплата,False,0.0
1423,Новосибирск,Уфа,2444,3004,2.1,Продукты,Мэйджор,152459.83,40.5,2023-09-13,Доставлен,5.0,0.99,0.6,4670,C,True,3049.2,15672.77,Стандарт,Постоплата,False,121967.86
1424,Омск,Красноярск,964,766,0.31,Одежда,ЖДД,41426.65,45.45,2023-12-19,Доставлен,2.0,0.98,0.2,5933,C,False,0.0,2313.92,Экспресс,50/50,False,0.0
1425,Санкт-Петербург,Красноярск,2789,3691,1.85,Медицина,ЖДД,226291.63,47.41,2024-01-14,Задержан,,0.98,0.9,8539,C,False,0.0,18579.48,Экспресс,Предоплата,False,0.0
1426,Москва,Новосибирск,2800,2781,1.67,Канцелярия,Ратэк,82208.55,28.15,2023-10-11,Доставлен,5.0,0.91,0.3,6581,C,True,1644.17,10523.65,Супер-экспресс,50/50,False,0.0
1427,Нижний Новгород,Ростов-на-Дону,1837,353,0.25,Продукты,Байкал Сервис,76883.57,36.27,2023-04-16,Доставлен,3.0,0.93,0.6,3470,C,True,1537.67,6735.38,Стандарт,Предоплата,False,0.0
